"Time","wspd {devid=""6867252545520000"", firmware_variant=""-v1""}"
2023-02-28 16:30:00,0.631 m/s
2023-02-28 17:00:00,0.659 m/s
2023-02-28 17:30:00,0.236 m/s
2023-02-28 18:00:00,0.226 m/s
2023-02-28 18:30:00,0.964 m/s
2023-02-28 19:00:00,0.830 m/s
2023-02-28 19:30:00,0.867 m/s
2023-02-28 20:00:00,0.849 m/s
2023-02-28 20:30:00,0.816 m/s
2023-02-28 21:00:00,1.28 m/s
2023-02-28 21:30:00,1.11 m/s
2023-02-28 22:00:00,1.36 m/s
2023-02-28 22:30:00,1.61 m/s
2023-02-28 23:00:00,0.959 m/s
2023-02-28 23:30:00,1.03 m/s
2023-03-01 00:00:00,1.13 m/s

